time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-06-01T16:09:47.100Z,32.419,-115.2686667,5.18,2.28,ml,21,89,0.03073,0.27,ci,ci37659079,2017-06-01T20:33:12.871Z,"10km NW of Delta, B.C., MX",earthquake,0.43,0.65,0.191,20,reviewed,ci,ci
2017-06-01T16:05:07.176Z,41.8545,-119.6363,12.2,1.9,ml,6,122,0.155,0.1523,nn,nn00590842,2017-06-01T17:32:06.861Z,"69km ESE of Lakeview, Oregon",earthquake,,3,0.43,5,reviewed,nn,nn
2017-06-01T16:04:59.070Z,32.4208333,-115.2596667,4.37,2.38,ml,18,91,0.03836,0.25,ci,ci37659071,2017-06-01T20:33:09.124Z,"10km NW of Delta, B.C., MX",earthquake,0.43,1.08,0.201,25,reviewed,ci,ci
2017-06-01T16:02:57.740Z,45.0576667,-123.0955,22.48,2.96,ml,32,60,0.1947,0.22,uw,uw61272097,2017-06-02T05:40:05.016Z,"9km NW of Keizer, Oregon",earthquake,0.3,0.98,0.125,22,reviewed,uw,uw
2017-06-01T15:54:56.110Z,38.8171654,-122.8031693,2.84,0.73,md,15,95,0.008233,0.02,nc,nc72809011,2017-06-01T16:02:01.795Z,"6km W of Cobb, California",earthquake,0.31,0.68,0.18,4,automatic,nc,nc
2017-06-01T15:42:19.060Z,19.4231667,-155.6123333,2.792,0.6,md,10,98,0.0249,0.1,hv,hv61781036,2017-06-01T23:41:28.940Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.55,0.049,4,reviewed,hv,hv
2017-06-01T15:22:39.592Z,61.2875,-147.7081,0,1.5,ml,,,,0.77,ak,ak16153508,2017-06-01T15:28:20.729Z,"75km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-06-01T15:21:35.870Z,32.9781667,-115.8968333,7.8,1.41,ml,45,88,0.08793,0.18,ci,ci37659047,2017-06-01T20:32:51.499Z,"26km WSW of Westmorland, CA",earthquake,0.21,0.6,0.187,23,reviewed,ci,ci
2017-06-01T15:19:14.630Z,32.9786667,-115.905,10.67,3.2,ml,90,28,0.0719,0.27,ci,ci37659039,2017-06-01T20:33:23.072Z,"27km WSW of Westmorland, CA",earthquake,0.16,0.45,0.196,232,reviewed,ci,ci
2017-06-01T15:17:18.600Z,42.1035,-111.905,2.15,1.35,ml,13,125,0.09222,0.08,uu,uu60198542,2017-06-01T18:56:34.530Z,"2km WNW of Preston, Idaho",earthquake,0.4,1.17,0.002,2,reviewed,uu,uu
2017-06-01T15:16:51.172Z,61.5554,-141.1711,13.1,1.1,ml,,,,0.3,ak,ak16153505,2017-06-01T15:19:10.941Z,"173km E of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-06-01T15:15:57.640Z,37.5855,-119.0008333,1.53,0.22,md,8,224,0.02755,0.04,nc,nc72808996,2017-06-01T17:04:03.225Z,"7km SSW of Mammoth Lakes, California",earthquake,0.72,0.43,0.212,7,reviewed,nc,nc
2017-06-01T15:10:19.860Z,39.477,72.0072,10,4.4,mb,,62,1.084,1.45,us,us10008x37,2017-06-01T17:05:32.040Z,"49km ENE of Karakenja, Tajikistan",earthquake,2.4,1.9,0.078,49,reviewed,us,us
2017-06-01T15:09:19.380Z,-15.9275,-74.5807,12.9,4.5,mb,,146,4.489,0.88,us,us10008x36,2017-06-01T15:44:00.316Z,"55km S of Acari, Peru",earthquake,7.7,4.4,0.128,20,reviewed,us,us
2017-06-01T14:57:01.052Z,59.855,-136.6928,0,1.8,ml,,,,0.53,ak,ak16153500,2017-06-01T15:01:21.203Z,"89km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T14:52:27.580Z,37.5583333,-118.836,-0.48,1.34,md,26,89,0.03211,0.05,nc,nc72808991,2017-06-02T00:39:09.329Z,"15km SE of Mammoth Lakes, California",earthquake,0.23,0.56,0.199,19,reviewed,nc,nc
2017-06-01T14:48:35.110Z,37.5598333,-118.8373333,-0.37,0.85,md,22,89,0.03084,0.05,nc,nc72808986,2017-06-01T22:55:02.255Z,"15km SE of Mammoth Lakes, California",earthquake,0.27,0.51,0.219,19,reviewed,nc,nc
2017-06-01T14:48:14.865Z,60.8235,-151.8191,88.6,1.6,ml,,,,0.45,ak,ak16153496,2017-06-01T14:52:47.755Z,"32km WNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-06-01T14:48:08.720Z,37.5578333,-118.837,-0.56,0.99,md,20,89,0.03274,0.05,nc,nc72808981,2017-06-01T22:51:04.249Z,"15km SE of Mammoth Lakes, California",earthquake,0.22,0.5,0.222,18,reviewed,nc,nc
2017-06-01T14:43:38.159Z,59.8015,-136.6874,0,1.6,ml,,,,0.92,ak,ak16153493,2017-06-01T14:48:46.129Z,"86km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T14:39:56.800Z,46.7895,-112.2971667,-0.47,1.32,ml,15,102,0.047,0.08,mb,mb80212209,2017-06-01T17:09:15.880Z,"19km WNW of Helena Valley Northwest, Montana",earthquake,0.25,0.41,0.003,2,reviewed,mb,mb
2017-06-01T14:38:52.660Z,34.5465,-118.1495,10.18,1.19,ml,30,39,0.01718,0.12,ci,ci37659007,2017-06-01T20:32:41.683Z,"6km SW of Palmdale, CA",earthquake,0.18,0.26,0.233,17,reviewed,ci,ci
2017-06-01T14:30:40.260Z,37.5523333,-118.8418333,1.28,1.33,md,25,91,0.03896,0.08,nc,nc72808976,2017-06-02T01:20:04.001Z,"15km SE of Mammoth Lakes, California",earthquake,0.24,0.96,0.227,21,reviewed,nc,nc
2017-06-01T14:21:40.880Z,38.8019981,-122.7991638,2.38,0.82,md,12,84,0.006681,0.02,nc,nc72808971,2017-06-01T14:51:04.607Z,"4km NW of The Geysers, California",earthquake,0.34,0.61,0.03,3,automatic,nc,nc
2017-06-01T14:11:42.700Z,33.1911667,-115.6073333,3.44,1.55,ml,29,86,0.01508,0.21,ci,ci37658991,2017-06-01T20:32:56.945Z,"10km WSW of Niland, CA",earthquake,0.28,0.15,0.219,24,reviewed,ci,ci
2017-06-01T14:03:32.940Z,37.558,-118.8765,4.25,0.61,md,14,185,0.0494,0.05,nc,nc72808966,2017-06-01T17:00:03.905Z,"13km SE of Mammoth Lakes, California",earthquake,0.67,1,0.15,12,reviewed,nc,nc
2017-06-01T14:02:28.190Z,33.192,-115.6028333,3.29,1.86,ml,40,86,0.01804,0.24,ci,ci37658967,2017-06-01T20:32:49.683Z,"10km SW of Niland, CA",earthquake,0.24,0.19,0.234,45,reviewed,ci,ci
2017-06-01T14:00:58.800Z,33.1895,-115.6003333,3.3,1.27,ml,16,103,0.01757,0.23,ci,ci37658975,2017-06-01T20:33:42.218Z,"9km SW of Niland, CA",earthquake,0.47,0.25,0.156,6,reviewed,ci,ci
2017-06-01T13:58:22.820Z,4.1195,128.434,81.03,4.5,mb,,107,3.492,0.88,us,us10008x2n,2017-06-01T14:50:40.040Z,"268km N of Tobelo, Indonesia",earthquake,10.1,5.1,0.074,54,reviewed,us,us
2017-06-01T13:55:57.500Z,33.9335,-116.0321667,3.85,1,ml,22,52,0.07264,0.21,ci,ci37658959,2017-06-01T15:43:48.666Z,"23km S of Twentynine Palms, CA",earthquake,0.34,0.98,0.185,20,reviewed,ci,ci
2017-06-01T13:50:05.930Z,23.2264,125.3148,23.45,4.5,mb,,97,2.444,1.08,us,us10008x2k,2017-06-01T14:41:54.040Z,"171km SE of Ishigaki, Japan",earthquake,6.9,6.2,0.124,19,reviewed,us,us
2017-06-01T13:42:58.862Z,59.0513,-153.3125,6.3,2.2,ml,,,,0.76,ak,ak16153034,2017-06-01T13:47:09.641Z,"116km SW of Anchor Point, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-06-01T13:39:07.989Z,37.1812,-115.3353,4.7,0.8,ml,8,190.87,0.319,0.0971,nn,nn00590886,2017-06-02T02:36:30.407Z,"25km SW of Alamo, Nevada",earthquake,,15,0.34,4,reviewed,nn,nn
2017-06-01T13:27:17.168Z,60.6169,-152.2939,88.5,1.2,ml,,,,0.35,ak,ak16153031,2017-06-01T13:33:21.179Z,"28km ENE of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-06-01T13:22:01.558Z,61.246,-147.7063,25.8,1.4,ml,,,,0.82,ak,ak16153032,2017-06-01T13:29:33.198Z,"74km W of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-06-01T13:03:46.652Z,61.4684,-149.9754,29.9,2,ml,,,,0.59,ak,ak16153027,2017-06-01T13:09:42.541Z,"6km S of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-06-01T12:57:35.562Z,62.1571,-149.9785,13.5,1.3,ml,,,,0.37,ak,ak16153025,2017-06-01T13:04:41.802Z,"6km W of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-06-01T12:48:06.760Z,33.1955,-116.3375,9.81,1.26,ml,47,54,0.07008,0.22,ci,ci37658935,2017-06-01T15:45:18.998Z,"8km SSE of Borrego Springs, CA",earthquake,0.28,0.58,0.143,26,reviewed,ci,ci
2017-06-01T12:43:19.050Z,33.5921667,-116.7263333,13.58,0.34,ml,22,73,0.02822,0.14,ci,ci37896352,2017-06-01T21:16:45.666Z,"6km NW of Anza, CA",earthquake,0.28,0.49,0.181,9,reviewed,ci,ci
2017-06-01T12:39:43.600Z,38.8366661,-122.8526688,1.47,0.71,md,9,130,0.0129,0.02,nc,nc72808946,2017-06-01T13:10:04.389Z,"10km NW of The Geysers, California",earthquake,0.38,0.96,0.08,2,automatic,nc,nc
2017-06-01T12:39:16.520Z,33.5975,-116.6321667,15.39,0.41,ml,23,62,0.03019,0.19,ci,ci37658927,2017-06-01T15:44:37.993Z,"6km NE of Anza, CA",earthquake,0.38,0.49,0.145,13,reviewed,ci,ci
2017-06-01T12:31:52.760Z,33.5923333,-116.7243333,13.55,0.26,ml,25,70,0.02896,0.09,ci,ci37658919,2017-06-01T20:32:26.967Z,"6km NW of Anza, CA",earthquake,0.21,0.29,0.141,7,reviewed,ci,ci
2017-06-01T12:20:38.973Z,38.378,-118.9205,11.4,0.8,ml,6,176.35,0.35,0.1577,nn,nn00590885,2017-06-02T02:36:28.682Z,"30km WSW of Hawthorne, Nevada",earthquake,,15.5,0.27,4,reviewed,nn,nn
2017-06-01T12:00:37.799Z,59.5831,-152.4852,66.3,1.3,ml,,,,0.49,ak,ak16153021,2017-06-01T12:10:44.852Z,"42km WSW of Anchor Point, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-06-01T11:48:55.338Z,36.4651,-115.7749,13.9,0.6,ml,7,283,0.248,0.1435,nn,nn00590884,2017-06-02T02:36:27.017Z,"34km NNE of Pahrump, Nevada",earthquake,,6.1,0.29,4,reviewed,nn,nn
2017-06-01T11:31:02.760Z,40.223,-121.0645,10.6,0.9,ml,6,198.13,0.225,0.0802,nn,nn00590883,2017-06-02T02:36:25.220Z,"10km SSW of Westwood, California",earthquake,,2.7,0.2,3,reviewed,nn,nn
2017-06-01T11:16:19.170Z,19.1203,-65.3568,28,2.56,md,14,253,0.8162,0.27,pr,pr2017152002,2017-06-02T01:01:14.120Z,"90km N of Culebra, Puerto Rico",earthquake,1.6,16.079,0.14,7,reviewed,pr,pr
2017-06-01T11:13:17.340Z,35.6654,-97.4175,9.14,2.3,mb_lg,,69,0.084,0.16,us,us10008x1u,2017-06-01T21:47:36.973Z,"5km ENE of Edmond, Oklahoma",earthquake,1.1,3.1,0.114,20,reviewed,us,us
2017-06-01T11:10:22.240Z,34.1955,-116.8168333,9.69,1.51,ml,65,47,0.1089,0.21,ci,ci37658911,2017-06-01T15:45:08.996Z,"8km SSE of Big Bear City, CA",earthquake,0.24,0.51,0.182,26,reviewed,ci,ci
2017-06-01T10:59:07.470Z,37.554,-118.8371667,0.79,0.88,md,16,227,0.03653,0.14,nc,nc72808936,2017-06-01T16:55:02.895Z,"15km SE of Mammoth Lakes, California",earthquake,0.8,1.86,0.233,14,reviewed,nc,nc
2017-06-01T10:47:53.400Z,37.5695,-118.8473333,-0.84,0.3,md,9,255,0.02509,0.02,nc,nc72808931,2017-06-01T16:52:03.890Z,"14km SE of Mammoth Lakes, California",earthquake,1.06,0.35,0.29,8,reviewed,nc,nc
2017-06-01T10:41:08.780Z,33.998,-116.8576667,15.54,0.69,ml,33,57,0.05559,0.13,ci,ci37658903,2017-06-01T20:32:13.731Z,"8km NNE of Banning, CA",earthquake,0.19,0.39,0.131,11,reviewed,ci,ci
2017-06-01T10:40:28.373Z,61.3125,-149.8641,25.3,1.8,ml,,,,0.56,ak,ak16153012,2017-06-01T10:45:56.698Z,"10km N of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-06-01T10:37:49.630Z,32.1698333,-117.391,5.54,1.75,ml,21,270,0.4432,0.22,ci,ci37658895,2017-06-01T20:32:25.084Z,"38km WSW of Rosarito, B.C., MX",earthquake,0.67,31.61,0.122,15,reviewed,ci,ci
2017-06-01T10:30:53.590Z,38.8383331,-122.802002,1.19,0.56,md,6,122,0.01619,0.01,nc,nc72808926,2017-06-01T10:38:02.076Z,"7km WNW of Cobb, California",earthquake,0.42,1.3,,1,automatic,nc,nc
2017-06-01T10:29:34.130Z,47.8255,-114.2465,3.92,-0.44,ml,4,140,0.083,0.03,mb,mb80212199,2017-06-01T14:13:02.870Z,"15km NNW of Polson, Montana",earthquake,0.77,3.37,,0,reviewed,mb,mb
2017-06-01T10:27:29.650Z,38.8198318,-122.7581635,0.79,0.88,md,8,122,0.01284,0.01,nc,nc72808921,2017-06-01T11:20:03.149Z,"3km W of Cobb, California",earthquake,0.4,0.77,0.01,2,automatic,nc,nc
2017-06-01T10:23:36.386Z,59.3037,-152.5507,57.9,1.1,ml,,,,0.25,ak,ak16153011,2017-06-01T10:28:01.834Z,"66km SW of Anchor Point, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-06-01T10:12:58.920Z,45.8881667,-112.0273333,-2,-0.06,ml,5,122,0.116,0.06,mb,mb80212189,2017-06-01T14:02:48.660Z,"5km ENE of Whitehall, Montana",quarry blast,1.52,31.61,,0,reviewed,mb,mb
2017-06-01T10:06:15.340Z,33.276,-116.2685,4.73,1.17,ml,53,49,0.08397,0.19,ci,ci37658887,2017-06-01T20:51:00.524Z,"10km ENE of Borrego Springs, CA",earthquake,0.2,0.62,0.137,24,reviewed,ci,ci
2017-06-01T10:01:19.970Z,37.567,-118.9998333,2.77,0.37,md,14,137,0.04602,0.06,nc,nc72808916,2017-06-01T16:47:01.877Z,"9km SSW of Mammoth Lakes, California",earthquake,0.5,0.82,0.165,12,reviewed,nc,nc
2017-06-01T09:59:52.620Z,45.6485,-111.8101667,5.86,-0.21,ml,3,180,0.137,0.04,mb,mb80212204,2017-06-01T14:19:42.120Z,"33km SW of Three Forks, Montana",earthquake,0.99,5.66,,0,reviewed,mb,mb
2017-06-01T09:56:42.920Z,33.5053333,-116.7916667,4.65,0.64,ml,33,39,0.07517,0.14,ci,ci37658879,2017-06-01T15:53:28.820Z,"10km NE of Aguanga, CA",earthquake,0.16,0.36,0.107,21,reviewed,ci,ci
2017-06-01T09:48:49.677Z,65.3372,-148.3028,15.2,0.6,ml,,,,0.27,ak,ak16153005,2017-06-01T09:54:15.600Z,"56km NNW of Ester, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-06-01T09:40:30.910Z,37.6563333,-118.8671667,1.8,0.56,md,15,91,0.02639,0.05,nc,nc72808911,2017-06-01T16:37:01.864Z,"9km E of Mammoth Lakes, California",earthquake,0.33,0.3,0.161,10,reviewed,nc,nc
2017-06-01T09:39:15.846Z,41.932,-119.5781,8.5,0.4,ml,4,317.44,0.16,0.0333,nn,nn00590878,2017-06-02T02:36:23.529Z,"69km ESE of Lakeview, Oregon",earthquake,,7.7,0.1,2,reviewed,nn,nn
2017-06-01T09:37:31.450Z,37.6558333,-118.8665,1.99,0.68,md,22,90,0.02665,0.06,nc,nc72808906,2017-06-01T21:01:01.975Z,"9km E of Mammoth Lakes, California",earthquake,0.28,0.26,0.295,19,reviewed,nc,nc
2017-06-01T09:33:57.910Z,37.6585,-118.8661667,2.23,0.31,md,9,159,0.02812,0.06,nc,nc72808901,2017-06-01T20:56:01.968Z,"9km E of Mammoth Lakes, California",earthquake,0.4,0.83,0.1,9,reviewed,nc,nc
2017-06-01T09:32:05.990Z,37.6578333,-118.8665,2.02,0.58,md,12,152,0.02756,0.06,nc,nc72808896,2017-06-01T20:52:02.963Z,"9km E of Mammoth Lakes, California",earthquake,0.37,0.55,0.098,9,reviewed,nc,nc
2017-06-01T09:24:45.200Z,37.657,-118.8631667,0.22,0.27,md,9,153,0.02882,0.04,nc,nc72808891,2017-06-01T16:31:01.855Z,"9km E of Mammoth Lakes, California",earthquake,0.35,0.99,0.056,6,reviewed,nc,nc
2017-06-01T09:22:41.300Z,33.3361667,-116.862,8.01,0.63,ml,18,152,0.01741,0.17,ci,ci37658871,2017-06-01T15:53:16.040Z,"2km S of Palomar Observatory, CA",earthquake,0.33,0.6,0.183,17,reviewed,ci,ci
2017-06-01T09:18:46.527Z,59.7996,-152.7076,85.1,0.9,ml,,,,0.16,ak,ak16153002,2017-06-01T09:24:27.968Z,"49km W of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-06-01T09:00:25.361Z,38.7289,-115.5604,0,0.9,ml,4,210.7,0.648,0.2502,nn,nn00590826,2017-06-02T02:35:15.766Z,"7km W of Currant, Nevada",earthquake,,0,0.26,3,reviewed,nn,nn
2017-06-01T08:31:11.830Z,38.8248333,-122.7645,1.9,1.28,md,33,53,0.00704,0.04,nc,nc72808886,2017-06-01T23:36:01.383Z,"3km W of Cobb, California",earthquake,0.14,0.23,0.093,6,reviewed,nc,nc
2017-06-01T08:25:45.730Z,37.669,-118.9045,-2.02,0.11,md,10,177,0.01414,0.12,nc,nc72808881,2017-06-01T16:26:01.846Z,"6km ENE of Mammoth Lakes, California",earthquake,0.53,0.83,0.312,6,reviewed,nc,nc
2017-06-01T08:23:29.910Z,37.6521667,-118.9031667,-1.33,0.47,md,20,85,0.003397,0.09,nc,nc72808876,2017-06-01T20:46:02.955Z,"6km E of Mammoth Lakes, California",earthquake,0.27,0.11,0.152,14,reviewed,nc,nc
2017-06-01T08:16:08.200Z,-3.349,151.4948,10,4.7,mb,,92,10.349,0.61,us,us10008x1g,2017-06-01T09:08:20.040Z,"110km WNW of Namatanai, Papua New Guinea",earthquake,5.8,1.9,0.092,36,reviewed,us,us
2017-06-01T08:14:29.010Z,47.582,-122.6168333,26.42,1.25,ml,14,99,0.03257,0.24,uw,uw61272022,2017-06-01T17:04:40.820Z,"1km WSW of Enetai, Washington",earthquake,0.78,1.17,0.13,6,reviewed,uw,uw
2017-06-01T08:10:11.474Z,60.1796,-152.4907,90.3,1.1,ml,,,,0.2,ak,ak16152546,2017-06-01T17:01:57.207Z,"36km SSE of Redoubt Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-06-01T08:08:08.630Z,33.5488333,-115.8905,6.64,1.53,ml,58,73,0.04671,0.17,ci,ci37658863,2017-06-01T20:32:22.396Z,"5km ENE of North Shore, CA",earthquake,0.19,0.42,0.175,50,reviewed,ci,ci
2017-06-01T08:04:52.460Z,37.6523333,-118.9013333,-1.71,-0.11,md,9,160,0.004334,0.19,nc,nc72808871,2017-06-01T16:16:06.540Z,"6km E of Mammoth Lakes, California",earthquake,0.65,0.45,0.217,6,reviewed,nc,nc
2017-06-01T07:58:08.370Z,37.6501667,-118.903,-0.9,1.15,md,22,80,0.005184,0.06,nc,nc72808866,2017-06-01T18:01:02.342Z,"6km E of Mammoth Lakes, California",earthquake,0.22,0.18,0.505,16,reviewed,nc,nc
2017-06-01T07:51:56.340Z,34.5948333,-118.6385,9.22,1.11,ml,35,46,0.07281,0.17,ci,ci37658855,2017-06-01T20:32:02.018Z,"12km N of Castaic, CA",earthquake,0.25,0.43,0.169,21,reviewed,ci,ci
2017-06-01T07:38:25.143Z,36.4431,-115.7446,7.7,0.5,ml,15,102.01,0.28,0.2093,nn,nn00590876,2017-06-02T02:36:21.835Z,"33km NE of Pahrump, Nevada",earthquake,,5.1,0.19,8,reviewed,nn,nn
2017-06-01T07:37:11.540Z,19.2166672,-155.4816742,36.71,1.87,md,41,203,0.03553,0.15,hv,hv61780926,2017-06-01T07:40:33.260Z,"1km N of Pahala, Hawaii",earthquake,0.8,0.68,0.01,6,automatic,hv,hv
2017-06-01T07:22:44.010Z,43.7414,-73.3372,4.43,1.6,ml,,59,0.43,0.4,us,us20009j5z,2017-06-02T05:31:46.040Z,"13km SSE of Ticonderoga, New York",earthquake,1.2,4.5,0.081,20,reviewed,us,us
2017-06-01T07:13:57.913Z,59.8853,-136.8345,0,1.7,ml,,,,0.74,ak,ak16152094,2017-06-01T07:27:21.256Z,"98km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T07:13:54.020Z,39.2764,-120.3756,8.1,0.6,ml,12,126.66,0.087,0.1751,nn,nn00590872,2017-06-02T02:36:17.474Z,"17km WSW of Truckee, California",earthquake,,1.8,0.47,5,reviewed,nn,nn
2017-06-01T07:12:35.380Z,62.7734,-150.7549,82.5,1.5,ml,,,,0.5,ak,ak16152092,2017-06-01T07:15:38.251Z,"60km NNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-06-01T07:10:20.441Z,37.0759,-117.0183,7.3,0.2,ml,9,237.34,0.097,0.1773,nn,nn00590871,2017-06-02T02:36:15.254Z,"29km NW of Beatty, Nevada",earthquake,,2.7,0.78,6,reviewed,nn,nn
2017-06-01T07:05:30.973Z,61.6524,-150.1584,46.6,1.1,ml,,,,0.65,ak,ak16152090,2017-06-01T07:09:15.737Z,"12km SSW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-06-01T07:00:44.844Z,39.3986,-120.2044,10.1,0.3,ml,12,103.29,0.101,0.144,nn,nn00590869,2017-06-02T02:36:13.306Z,"8km NNW of Truckee, California",earthquake,,1.8,0.25,5,reviewed,nn,nn
2017-06-01T07:00:29.610Z,44.7383333,-111.1493333,13.55,0.52,md,11,63,0.03565,0.12,uu,uu60198532,2017-06-01T18:53:27.370Z,"9km NNW of West Yellowstone, Montana",earthquake,0.45,1.16,0.117,5,reviewed,uu,uu
2017-06-01T06:51:30.450Z,33.7175,-116.813,16.89,0.44,ml,21,99,0.08262,0.1,ci,ci37658847,2017-06-01T20:33:20.072Z,"8km ESE of Valle Vista, CA",earthquake,0.3,0.42,0.191,8,reviewed,ci,ci
2017-06-01T06:50:27.190Z,36.6837,-97.6746,3.58,2.5,mb_lg,,86,0.357,0.18,us,us10008x13,2017-06-01T15:14:58.714Z,"14km SSE of Medford, Oklahoma",earthquake,1.4,10,0.079,42,reviewed,us,us
2017-06-01T06:46:20.270Z,34.3148333,-116.4418333,10.37,0.86,ml,30,103,0.05432,0.17,ci,ci37658839,2017-06-01T17:08:11.348Z,"22km N of Yucca Valley, CA",earthquake,0.24,0.39,0.075,9,reviewed,ci,ci
2017-06-01T06:42:35.824Z,61.3956,-140.1589,0,2.3,ml,,,,0.94,ak,ak16152072,2017-06-01T06:46:44.232Z,"159km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T06:40:40.880Z,18.6996,-65.226,70,2.33,md,4,245,0.3962,0.11,pr,pr2017152001,2017-06-02T01:03:27.469Z,"44km N of Culebra, Puerto Rico",earthquake,2.63,1.78,0.05,3,reviewed,pr,pr
2017-06-01T06:39:28.240Z,18.6961,-65.2196,71,2.21,md,4,245,0.3937,0.19,pr,pr2017152000,2017-06-02T01:02:17.440Z,"44km N of Culebra, Puerto Rico",earthquake,4.81,3.46,0.14,3,reviewed,pr,pr
2017-06-01T06:35:30.433Z,60.4184,-147.3289,17.2,2,ml,,,,0.78,ak,ak16152068,2017-06-01T06:52:24.011Z,"84km ESE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-06-01T06:27:39.200Z,37.6533333,-118.9048333,-0.65,2.22,md,30,76,0.001705,0.08,nc,nc72808846,2017-06-01T17:35:03.302Z,"5km E of Mammoth Lakes, California",earthquake,0.16,0.13,0.311,22,reviewed,nc,nc
2017-06-01T06:21:22.477Z,38.3417,-118.9281,13.7,0.6,ml,6,182.01,0.302,0.1931,nn,nn00590868,2017-06-02T02:36:09.958Z,"28km ENE of Bridgeport, California",earthquake,,17.3,0.05,2,reviewed,nn,nn
2017-06-01T06:11:30.455Z,65.4906,-143.932,3.9,1.1,ml,,,,0.5,ak,ak16151625,2017-06-01T06:15:24.272Z,"35km E of Circle Hot Springs Station, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-06-01T06:10:43.300Z,19.4206667,-155.3128333,6.555,0.64,md,10,240,0.01849,0.04,hv,hv61780826,2017-06-02T01:12:35.690Z,"7km W of Volcano, Hawaii",earthquake,1.48,0.72,0.08,2,reviewed,hv,hv
2017-06-01T05:50:45.550Z,-30.4256,-179.1298,216.56,4.5,mb,,79,1.572,0.79,us,us10008x0q,2017-06-01T06:21:26.040Z,"113km N of L'Esperance Rock, New Zealand",earthquake,10.1,6.9,0.075,53,reviewed,us,us
2017-06-01T05:49:19.460Z,35.2708,-97.8472,6.94,2.1,mb_lg,,59,0.36,0.54,us,us10008x0u,2017-06-02T05:23:44.580Z,"3km SW of Tuttle, Oklahoma",earthquake,1.9,5.3,0.098,27,reviewed,us,us
2017-06-01T05:44:15.940Z,37.9729996,-122.0486679,14.86,1.43,md,15,93,0.05969,0.05,nc,nc72808831,2017-06-01T06:17:03.184Z,"1km WSW of Concord, California",earthquake,0.42,0.87,0.08,12,automatic,nc,nc
2017-06-01T05:40:25.900Z,45.2151,-69.1413,2.63,1.3,ml,,110,0.117,0.55,us,us20009j5y,2017-06-02T05:21:24.040Z,"7km ENE of Dover-Foxcroft, Maine",earthquake,1.5,4.4,0.097,14,reviewed,us,us
2017-06-01T05:39:40.734Z,61.5237,-141.1275,7.8,1.1,ml,,,,0.4,ak,ak16151621,2017-06-01T05:43:45.747Z,"176km E of Chitina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T05:37:45.940Z,33.5013333,-116.793,5.12,0.65,ml,28,39,0.07904,0.11,ci,ci37658823,2017-06-01T15:53:41.822Z,"9km NE of Aguanga, CA",earthquake,0.15,0.83,0.159,24,reviewed,ci,ci
2017-06-01T05:23:04.925Z,58.735,-151.9406,35.1,1.9,ml,,,,0.57,ak,ak16151616,2017-06-01T05:29:28.844Z,"103km SSW of Homer, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-06-01T05:23:02.467Z,63.5213,-150.9229,12.3,1.1,ml,,,,0.88,ak,ak16151615,2017-06-01T05:29:29.121Z,"99km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T05:20:12.409Z,61.5477,-140.7291,8.6,1.3,ml,,,,0.44,ak,ak16151613,2017-06-01T05:24:29.307Z,"189km NNE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-01T05:12:50.348Z,37.0743,-117.0152,7,0,ml,8,235.45,0.095,0.1802,nn,nn00590860,2017-06-02T02:35:52.819Z,"29km NW of Beatty, Nevada",earthquake,,3,1.2,4,reviewed,nn,nn
2017-06-01T05:11:58.700Z,32.7418333,-115.4871667,9.69,1.26,ml,17,85,0.07187,0.21,ci,ci37658815,2017-06-01T17:04:15.145Z,"4km ENE of Heber, CA",earthquake,0.43,0.9,0.181,9,reviewed,ci,ci
